id,datetime,file,location,zip code,subspecies,health,pollen_carrying,caste
1111,2018-08-17 17:50:00,030_671.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1112,2018-08-21 09:00:00,032_558.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1113,2018-07-07 12:56:00,005_569.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1114,2018-08-21 09:00:00,032_262.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1115,2018-07-02 15:30:00,004_343.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1116,2018-07-07 12:56:00,005_328.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1117,2018-07-07 12:56:00,005_536.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1118,2018-08-21 09:00:00,032_905.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1119,2018-08-17 17:50:00,030_211.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1120,2018-08-06 13:19:00,015_273.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1121,2018-08-20 09:47:00,028_014.png,"San Jose, CA, USA",95124,-1,healthy,True,worker
1122,2018-08-21 15:56:00,031_067.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1123,2018-07-03 16:10:00,009_042.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1124,2018-08-21 15:56:00,040_181.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1125,2018-08-06 13:21:00,017_039.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1126,2018-08-17 17:50:00,030_870.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1127,2018-08-17 17:50:00,030_517.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1128,2018-07-07 12:56:00,005_358.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1129,2018-08-21 15:56:00,040_115.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1130,2018-08-21 15:56:00,040_458.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1131,2018-08-21 09:00:00,032_575.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1132,2018-07-02 15:30:00,004_075.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1133,2018-07-02 15:30:00,004_458.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1134,2018-08-10 13:54:00,022_214.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1135,2018-08-08 21:13:00,021_166.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1136,2018-08-10 13:54:00,022_362.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1137,2018-07-02 15:30:00,004_262.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1138,2018-07-07 12:56:00,005_629.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1139,2018-08-25 14:00:00,001_078.png,"Keene, NH, USA",3431,Russian honey bee,healthy,False,worker
1140,2018-08-06 13:19:00,015_371.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1141,2018-08-21 09:00:00,032_289.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1142,2018-08-06 13:19:00,015_1101.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1143,2018-07-02 13:57:00,003_263.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1144,2018-07-07 12:56:00,005_414.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1145,2018-08-10 13:54:00,022_237.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1146,2018-08-18 12:30:00,038_351.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1147,2018-08-06 13:19:00,015_470.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1148,2018-08-16 08:20:00,008_204.png,"New Orleans, LA, USA",70115,VSH Italian honey bee,healthy,False,worker
1149,2018-08-17 17:50:00,030_329.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1150,2018-08-06 13:19:00,015_512.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1151,2018-07-07 12:56:00,005_345.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1152,2018-08-21 15:56:00,040_074.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1153,2018-08-21 15:56:00,040_333.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1154,2018-08-10 13:54:00,022_103.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1155,2018-08-06 13:19:00,015_1208.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1156,2018-08-06 19:19:00,019_1125.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1157,2018-08-19 15:46:00,046_187.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
1158,2018-08-17 17:50:00,030_440.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1159,2018-08-06 19:19:00,019_547.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1160,2018-08-28 09:54:00,045_000.png,"Alvin, TX, USA",77511,-1,hive being robbed,False,worker
1161,2018-08-19 12:46:00,010_486.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
1162,2018-08-18 12:30:00,038_027.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1163,2018-08-19 12:46:00,010_835.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
1164,2018-08-19 12:46:00,010_320.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
1165,2018-08-17 17:50:00,030_462.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1166,2018-08-25 14:00:00,001_122.png,"Keene, NH, USA",3431,Russian honey bee,healthy,False,worker
1167,2018-08-28 16:07:00,041_019.png,"Alvin, TX, USA",77511,-1,hive being robbed,False,worker
1168,2018-08-18 12:30:00,038_113.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1169,2018-07-07 12:56:00,005_422.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1170,2018-07-02 15:30:00,004_063.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1171,2018-08-10 13:54:00,022_228.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1172,2018-07-02 15:30:00,004_464.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1173,2018-08-21 09:00:00,032_912.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1174,2018-08-21 09:00:00,032_566.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1175,2018-08-17 17:50:00,030_883.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1176,2018-08-06 19:19:00,019_992.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1177,2018-08-06 13:19:00,015_1055.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1178,2018-08-21 15:56:00,040_064.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1179,2018-08-19 15:46:00,046_128.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
1180,2018-08-17 17:50:00,030_210.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1181,2018-08-06 13:19:00,015_703.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1182,2018-08-19 12:46:00,010_443.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
1183,2018-08-17 17:50:00,030_871.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1184,2018-08-17 17:50:00,030_797.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1185,2018-08-18 12:30:00,038_019.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1186,2018-08-21 15:56:00,040_195.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1187,2018-07-02 13:57:00,003_192.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1188,2018-07-07 12:56:00,005_464.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1189,2018-07-07 12:56:00,005_374.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1190,2018-08-13 11:00:00,024_021.png,"Saratoga, CA, USA",95070,-1,healthy,False,worker
1191,2018-08-18 12:30:00,038_456.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1192,2018-08-06 19:19:00,019_1349.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1193,2018-08-06 19:19:00,019_1251.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1194,2018-08-19 12:46:00,010_651.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
1195,2018-08-18 12:30:00,038_467.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1196,2018-08-21 09:00:00,032_818.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1197,2018-08-21 09:00:00,032_868.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1198,2018-08-10 13:54:00,022_223.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1199,2018-08-18 12:30:00,038_175.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1200,2018-08-06 13:19:00,015_1226.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1201,2018-08-18 12:30:00,038_297.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1202,2018-08-21 15:56:00,035_036.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1203,2018-08-06 13:19:00,015_1042.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1204,2018-08-21 09:00:00,032_851.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1205,2018-08-19 15:46:00,046_195.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
1206,2018-08-21 09:00:00,032_815.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1207,2018-08-06 19:19:00,019_1135.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1208,2018-08-18 12:30:00,038_336.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1209,2018-08-13 11:20:00,025_019.png,"Saratoga, CA, USA",95070,-1,healthy,False,worker
1210,2018-08-18 12:30:00,038_350.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1211,2018-08-25 14:00:00,002_086.png,"Keene, NH, USA",3431,Russian honey bee,healthy,False,worker
1212,2018-08-16 08:20:00,008_133.png,"New Orleans, LA, USA",70115,VSH Italian honey bee,healthy,False,worker
1213,2018-08-06 13:21:00,017_056.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1214,2018-08-18 12:30:00,038_190.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1215,2018-08-21 09:00:00,032_635.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1216,2018-08-19 12:46:00,010_595.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
1217,2018-08-21 15:56:00,040_571.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1218,2018-08-28 16:07:00,041_039.png,"Alvin, TX, USA",77511,-1,hive being robbed,False,worker
1219,2018-08-17 17:50:00,030_783.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1220,2018-08-21 15:56:00,040_028.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1221,2018-08-21 15:56:00,040_014.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1222,2018-08-08 21:13:00,021_236.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1223,2018-08-16 08:20:00,008_147.png,"New Orleans, LA, USA",70115,VSH Italian honey bee,healthy,False,worker
1224,2018-08-21 15:56:00,040_329.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1225,2018-08-18 12:30:00,038_334.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1226,2018-08-17 17:50:00,030_705.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1227,2018-08-21 15:56:00,031_097.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1228,2018-07-07 12:56:00,005_111.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1229,2018-07-07 12:56:00,005_596.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1230,2018-08-21 09:00:00,032_546.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1231,2018-08-21 09:00:00,032_789.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1232,2018-08-08 21:13:00,021_104.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1233,2018-08-06 19:19:00,019_280.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1234,2018-08-18 12:30:00,038_204.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1235,2018-08-21 15:56:00,040_270.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1236,2018-08-17 17:50:00,030_416.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1237,2018-08-28 16:07:00,041_045.png,"Alvin, TX, USA",77511,-1,hive being robbed,False,worker
1238,2018-08-18 12:30:00,038_111.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1239,2018-08-21 09:00:00,032_604.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1240,2018-08-19 12:46:00,010_241.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
1241,2018-08-19 12:46:00,010_754.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
1242,2018-08-06 19:19:00,019_1283.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1243,2018-08-21 09:00:00,032_310.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1244,2018-08-19 15:46:00,046_192.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
1245,2018-08-06 13:19:00,015_648.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1246,2018-08-21 09:00:00,032_835.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1247,2018-08-18 12:30:00,038_329.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1248,2018-07-07 12:56:00,005_427.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1249,2018-08-06 13:19:00,015_1063.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1250,2018-08-06 19:19:00,019_1314.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1251,2018-08-21 09:30:00,033_074.png,"Des Moines, IA, USA",50315,Western honey bee,healthy,False,worker
1252,2018-08-20 09:53:00,029_007.png,"San Jose, CA, USA",95124,-1,healthy,False,worker
1253,2018-08-21 15:56:00,035_047.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1254,2018-08-06 13:21:00,017_121.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1255,2018-08-28 16:07:00,043_067.png,"Alvin, TX, USA",77511,-1,hive being robbed,False,worker
1256,2018-08-21 09:00:00,032_701.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1257,2018-08-06 13:19:00,015_1062.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1258,2018-08-06 19:19:00,019_521.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1259,2018-08-21 09:00:00,032_100.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1260,2018-08-17 17:50:00,030_406.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1261,2018-07-07 12:56:00,005_513.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1262,2018-07-02 15:30:00,004_344.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1263,2018-08-06 19:19:00,019_1154.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1264,2018-07-07 12:56:00,005_313.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1265,2018-08-25 14:00:00,001_144.png,"Keene, NH, USA",3431,Russian honey bee,healthy,False,worker
1266,2018-08-18 12:30:00,038_109.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1267,2018-08-06 13:19:00,015_276.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1268,2018-08-28 16:07:00,043_030.png,"Alvin, TX, USA",77511,-1,hive being robbed,False,worker
1269,2018-08-19 18:30:00,011_030.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
1270,2018-08-21 09:00:00,032_621.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1271,2018-08-06 19:19:00,019_876.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1272,2018-08-06 19:19:00,019_536.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1273,2018-08-20 11:55:00,016_177.png,"San Jose, CA, USA",95124,-1,healthy,True,worker
1274,2018-08-08 21:13:00,021_173.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1275,2018-08-28 16:07:00,042_004.png,"Alvin, TX, USA",77511,-1,hive being robbed,False,worker
1276,2018-08-17 17:50:00,030_646.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1277,2018-08-17 17:50:00,030_474.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1278,2018-08-17 17:50:00,030_823.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1279,2018-07-02 15:30:00,004_429.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1280,2018-08-10 13:54:00,022_266.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1281,2018-08-19 18:30:00,011_019.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
1282,2018-08-21 15:56:00,040_090.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1283,2018-08-20 11:55:00,016_176.png,"San Jose, CA, USA",95124,-1,healthy,False,worker
1284,2018-08-21 09:00:00,032_660.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1285,2018-08-21 09:00:00,032_786.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1286,2018-08-21 15:56:00,031_126.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1287,2018-08-21 15:56:00,040_129.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1288,2018-08-18 12:30:00,038_093.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
